age_days,sex,meanCT2,meanCT2u750,meanCT2l250,TCV,TCVu750,TCVl250,WMV,WMVu750,WMVl250,sGMV,sGMVu750,sGMVl250,GMV,GMVu750,GMVl250
5180.4375,Male,2.7200586732751403e-4,2.76812218876419e-4,2.670746503468094e-4,107.31604960160442,113.71144831038065,101.05320089370461,48.45634503444652,51.9400907495737,45.11497321441845,6.411162169850984,6.729376469618424,6.097426388930244,58.6293037376755,62.080330093748984,55.16673813858193
5186.525,Male,2.719837625866866e-4,2.7679061940104376e-4,2.6705200352656016e-4,107.31411142112458,113.70979459487263,101.05099232309945,48.464661638512695,51.948996382377636,45.122724513083874,6.411243082454941,6.729476972295127,6.097488205117449,58.620447581542116,62.070809982585224,55.15854854349171
5192.6125,Male,2.7196168391456477e-4,2.767690468556811e-4,2.67029381871786e-4,107.31215457343777,113.70812009910458,101.04876713509329,48.47295743600982,51.95788013578331,45.13045605078112,6.411322421832274,6.729575828160605,6.097548520711308,58.61159477021765,62.06129390971705,55.15036159604125
5198.700000000001,Male,2.71939631254993e-4,2.7674750117984403e-4,2.670067853308494e-4,107.3101791441158,113.70642491613515,101.04652540796764,48.481232479909515,51.96674206514069,45.13816787814416,6.411400193982559,6.729673043445046,6.097607341483117,58.602745321044,62.0517818917507,55.142177314315376
5204.7875,Male,2.7191760455198887e-4,2.767259823132417e-4,2.6698421385226197e-4,107.3081852183071,113.7047091385681,101.04426721961114,48.489486823002316,51.9755822256113,45.145860045633334,6.411476404878742,6.729768624351077,6.097664673178444,58.59389925120392,62.04227394513169,55.13399571624178
5210.875,Male,2.718956037497389e-4,2.7670449019577537e-4,2.669616673846805e-4,107.30617288074063,113.70297285855672,101.04199264752351,48.49772051789849,51.984400672168995,45.153532603536014,6.4115510604672235,6.729862577053875,6.09772052151723,58.585056577720685,62.03277008614408,55.12581681958994
5216.9625,Male,2.7187362879260273e-4,2.7668302476754154e-4,2.669391458769112e-4,107.30414221572728,113.70121616780548,101.03970176881657,48.5059336170279,51.99319745959969,45.161185601966345,6.411624166668055,6.729954907701337,6.097774892193973,58.57621731745842,62.0232703309112,55.11764064197245
5223.05,Male,2.7185167962510834e-4,2.7666158596882813e-4,2.669166492779047e-4,107.302093307164,113.69943915757383,101.037394660218,48.51412617264167,52.001972642503404,45.16881909086744,6.41169572937504,6.730045622414214,6.0978277908778304,58.56738148712614,62.01377469539954,55.10946720084789
5229.137500000001,Male,2.718297561919515e-4,2.7664017374011315e-4,2.6689417753675667e-4,107.30002623853419,113.69764191867733,101.03507139807212,48.52229823681307,52.010726275294886,45.17643312001139,6.4117657544558915,6.730134727286258,6.097879223212755,58.55854910327399,62.00428319541502,55.10129651351826
5235.225,Male,2.718078584380004e-4,2.7661878802206916e-4,2.668717306027112e-4,107.29794109291115,113.69582454149092,101.03273205834275,48.530449861437084,52.01945841220319,45.1840277389995,6.411834247752384,6.730222228384376,6.09792919481766,58.5497201823009,61.99479584661081,55.093128597135575
5241.3125,Male,2.7178598630828713e-4,2.76597428755555e-4,2.6684930842515384e-4,107.29583795296047,113.69398711595136,101.03037671661554,48.53858109823297,52.028169107274536,45.19160299726437,6.4119012150804515,6.730308131748754,6.097977711286516,58.54089474044912,61.98531266448157,55.084963468696614
5247.4,Male,2.717641397480122e-4,2.7657609588161987e-4,2.6682691095361523e-4,107.29371690094187,113.69212973155972,101.02800544809995,48.546691998743654,52.03685841437146,45.1991589440695,6.411966662230387,6.730392443393027,6.098024778188517,58.53207279381077,61.975833664370526,55.07680114505017
5253.4875,Male,2.7174231870254396e-4,2.765547893415026e-4,2.6680453813777104e-4,107.29157801871213,113.69025247738355,101.0256183276316,48.55478261433706,52.045526387174235,45.20669562851053,6.412030594966907,6.7304751693043805,6.098070401068183,58.523254358327314,61.96635886146858,55.06864164289509
5259.575000000001,Male,2.717205231174159e-4,2.7653350907662897e-4,2.6678218992743947e-4,107.28942138772715,113.68835544206038,101.02321542967432,48.56285299620669,52.05417307918175,45.214213099515895,6.4120930190293635,6.730556315443732,6.098114585445518,58.514439449787666,61.956888270812506,55.06048497877996
5265.6625,Male,2.71698752938326e-4,2.765122550286109e-4,2.6675986627258067e-4,107.28724708904393,113.68643871379854,101.02079682832239,48.57090319537271,52.06279854371221,45.22171140584762,6.412153940131799,6.730635887745841,6.098157336816116,58.50562808383552,61.94742190729252,55.052331169108975
5271.75,Male,2.7167700811113883e-4,2.764910271392482e-4,2.6673756712329897e-4,107.28505520332307,113.684502380381,101.01836259730217,48.578933262682376,52.07140283390384,45.22919059610192,6.412213363963152,6.730713892119469,6.098198660651318,58.49682027596317,61.93795978564582,55.04418023013676
5277.8375,Male,2.7165528858188006e-4,2.764698253505234e-4,2.667152924298376e-4,107.2828458108318,113.68254652916744,101.01591280997538,48.5869432488111,52.079986002715934,45.23665071871022,6.412271296187358,6.730790334447507,6.0982385623983255,58.48801604151871,61.92850192046419,55.03603217797531
5283.925,Male,2.716335942967409e-4,2.764486496046054e-4,0.00026669304214258313,107.28061899144447,113.68057124709541,101.0134475393399,48.59493320426267,52.08854810292908,45.24409182193928,6.412327742443476,6.730865220587104,6.098277047480321,58.47921539570502,61.91904832619262,55.027887028592176
5290.012500000001,Male,2.716119252020749e-4,2.764274998438468e-4,2.666708162120624e-4,107.27837482464697,113.6785766206853,101.01096685803304,48.60290317937067,52.0970891871467,45.25151395389264,6.412382708345839,6.730938556369826,6.0983141212966165,58.470418353579106,61.90959901712887,55.01974479781081
5296.1,Male,2.71590281244398e-4,2.7640637601078347e-4,2.66648614588943e-4,107.27611338953723,113.67656273604017,101.0084708383328,48.61085322429869,52.105609307795106,45.25891716251083,6.412436199484163,6.731010347601763,6.098349789222766,58.46162493005574,61.900154007427176,55.01160550131372
5302.1875,Male,2.715686623703878e-4,2.7638527804813365e-4,2.666264372240326e-4,107.27383476482851,113.67452967884971,101.00595955216045,48.61878338904169,52.114108517125,45.266301495572456,6.412488221423706,6.731080600063689,6.09838405661069,58.45283513990802,61.89071331109882,55.00346915464296
5308.275,Male,2.7154706852688146e-4,2.76364205898796e-4,2.666042840682762e-4,107.27153902885019,113.67247753439106,101.00343307108132,48.626693723425994,52.122586867211666,45.27366700069466,6.412538779705371,6.731149319511191,6.098416928788815,58.44404899776662,61.8812769420113,54.99533577319956
5314.3625,Male,2.7152549966087734e-4,2.763431595058506e-4,2.6658215507275934e-4,107.26922625955194,113.67040638753329,101.00089146630921,48.634584277110434,52.13104440995577,45.28101372533366,6.41258787984583,6.731216511674763,6.09844841106217,58.43526651812347,61.87184491389217,54.987205372247
5320.450000000001,Male,2.7150395571953436e-4,2.7632213881255896e-4,2.6656005018870643e-4,107.26689653450461,113.66831632273795,100.99833480870657,48.64245509958703,52.1394811970844,45.28834171678597,6.4126355273377085,6.731282182260012,6.098478508712556,58.42648771533201,61.8624172403292,54.9790779669112
5326.5375,Male,2.714824366501687e-4,2.7630114376235967e-4,2.665379693674778e-4,107.26454993090222,113.66620742406177,100.99576316878667,48.6503062401818,52.14789728015183,45.29565102218864,6.412681727649629,6.7313463369477216,6.098507226998619,58.41771260360613,61.85299393476946,54.970953572180136
5332.625,Male,2.714609424002566e-4,2.7628017429887205e-4,2.665159125605732e-4,107.26218652556484,113.66407977515884,100.99317661671648,48.658137748055125,52.15629271053952,45.30294168851999,6.412726486226396,6.731408981394013,6.098534571155997,58.40894119702478,61.84357501052393,54.962832202908025
5338.7125,Male,2.714394729174307e-4,2.762592303658915e-4,2.6649387971962763e-4,107.25980639494028,113.66193345928406,100.99057522231753,48.66594967220323,52.164667539458456,45.31021376260083,6.412769808489094,6.731470121230473,6.098560546397446,58.40017350952865,61.83416048076389,54.9547138738114
5344.8,Male,2.7141802814948296e-4,2.762383119073928e-4,2.6647187079641474e-4,107.25740961510635,113.65976855929341,100.98795905506924,48.673742061457894,52.17302181794805,45.31746729109441,6.412811699835249,6.73152976206428,6.098585157912958,58.39140955492765,61.82475035852918,54.9465985994777
5350.887500000001,Male,2.713966080443592e-4,2.762174188675243e-4,2.664498857428411e-4,107.25499626177329,113.65758515764814,100.98532818410978,48.68151496448799,52.181355596878156,45.324702320507484,6.412852165638896,6.731587909478326,6.098608410869861,58.38264934689384,61.81534465672033,54.938486394357476
5356.975,Male,2.713752125501639e-4,2.76196551190613e-4,2.6642792451095175e-4,107.25256641028425,113.65538333641497,100.98268267823795,48.689268429799675,52.18966892694919,45.33191889719101,6.412891211250745,6.731644569031353,6.098630310412962,58.37389289896957,61.80594338810725,54.93037727277259
5363.0625,Male,2.713538416151554e-4,2.761757088211587e-4,2.66405987052925e-4,107.25012013562002,113.65316317727034,100.98002260591602,48.697002505737345,52.19796185869317,45.33911706734069,6.412928841998273,6.731699746258063,6.098650861664648,58.36514022456391,61.79654656532535,54.92227124891244
5369.15,Male,2.7133249518774785e-4,2.761548917038372e-4,2.6638407332107484e-4,107.24765751239889,113.6509247615014,100.97734803527138,48.70471724048452,52.206234442474425,45.34629687699791,6.412965063185894,6.73175344666928,6.098670069725034,58.356391336956264,61.78715420087954,54.914168336838024
5375.2375,Male,2.7131117321650894e-4,2.7613409978349666e-4,2.663621832678486e-4,107.24517861487949,113.64866817000794,100.97465903409729,48.71241268206422,52.21448672849029,45.35345837205021,6.412999880095009,6.731805675752022,6.098687939672027,58.34764624929548,61.77776630714307,54.90606855048093
5381.325000000001,Male,2.712898756501608e-4,2.7611333300515907e-4,2.6634031684582773e-4,107.24268351696279,113.64639348330572,100.97195566985685,48.72008887833911,52.22271876677095,45.360601598231334,6.413033297984207,6.731856438969671,6.098704476561495,58.33890497460225,61.768382896360016,54.8979719036451
5387.4125,Male,2.712686024375785e-4,2.760925913140184e-4,2.6631847400772715e-4,107.24017229219439,113.64410078152744,100.96923800968314,48.72774587701366,52.230930607181925,45.367726601123245,6.413065322089308,6.7319057417620805,6.098719685427357,58.330167525770534,61.75900398064694,54.88987841000919
5393.5,Male,2.7124735352778833e-4,2.7607187465543865e-4,2.662966547063929e-4,107.23764501376596,113.64179014442601,100.96650612038184,48.735383725633746,52.23912229942362,45.3748334261559,6.41309595762353,6.731953589545681,6.098733571281695,58.32143391556527,61.74962957199012,54.881788083123205
5399.5875,Male,2.7122612886997096e-4,2.7605118297495743e-4,2.6627485889480596e-4,107.23510175451732,113.63946165137504,100.96376006843262,48.743002471587324,52.24729389303191,45.38192211860789,6.413125209777584,6.731999987713626,6.0987461391148745,58.31270415662778,61.74025968225164,54.8737009364149
5405.675,Male,2.7120492841345645e-4,2.760305162182801e-4,2.6625308652607687e-4,107.23254258693906,113.63711538137306,100.96099991999198,48.75060216210556,52.25544543737926,45.388992723607174,6.413153083719809,6.732044941635891,6.098757393895656,58.30397826147319,61.730894323166346,54.86561698318658
5411.762500000001,Male,2.7118375210772737e-4,2.760098743312833e-4,2.6623133755344957e-4,107.22996758317349,113.6347514130434,100.9582257408938,48.75818284426313,52.26357698167546,45.39604528613201,6.413179584596287,6.732088456659432,6.098767340571325,58.295256242492826,61.72153350634436,54.85753623661744
5417.85,Male,2.711625999024139e-4,2.7598925726001e-4,2.662096119302962e-4,107.22737681501759,113.63236982463796,100.9554375966523,48.7657445649795,52.27168857496833,45.40307985101147,6.41320471753092,6.732130538108247,6.0987759840677604,58.28653811195572,61.71217724327279,54.849458709765415
5423.9375,Male,2.7114147174729853e-4,2.759686649506734e-4,2.6618790961012174e-4,107.22477035392451,113.62997069403903,100.95263555246312,48.773287371018576,52.279780266143746,45.41009646292569,6.413228487625609,6.732171191283552,6.098783329289596,58.277823882009365,61.702825545316344,54.841384415567504
5430.025,Male,2.711203675923115e-4,2.759480973496533e-4,2.6616623054656033e-4,107.22214827100481,113.62755409876002,100.94981967320516,48.78081130899052,52.287852103927534,45.41709516640721,6.413250899960315,6.732210421463856,6.098789381120293,58.26911356467909,61.69347842371674,54.833313366839484
5436.1125,Male,2.7109928738753273e-4,2.7592755440349683e-4,2.661445746933764e-4,107.2195106370301,113.62512011594943,100.94699002344298,48.788316425351105,52.29590413688488,45.42407600584082,6.413271959593192,6.7322482339051035,6.098794144422275,58.26040717187042,61.684135889595126,54.82524557627801
5442.200000000001,Male,2.710782310831894e-4,2.7590703605891685e-4,2.661229420044631e-4,107.21685752243283,113.62266882239115,100.94414666742779,48.7958027664038,52.30393641342188,45.43103902546487,6.413291671560711,6.732284633840778,6.09879762403702,58.251704715368994,61.67479795395202,54.81718105646073
5448.2875,Male,2.71057198629655e-4,2.758865422627904e-4,2.6610133243384107e-4,107.21418899730989,113.62020029450764,100.94128966909966,48.803270378299516,52.31194898178611,45.43798426937161,6.413310040877752,6.732319626482031,6.09879982478518,58.2430062068438,61.66546462767057,54.80911981984923
5454.375,Male,2.7103618997745206e-4,2.7586607296216126e-4,2.660797459356611e-4,107.21150513142356,113.61771460836161,100.9384190920894,48.81071930703729,52.319941890066886,45.44491178150779,6.413327072537724,6.732353217017775,6.09880075146668,58.23431165784401,61.65613592151329,54.80106187878598
5460.4625,Male,2.7101520507724766e-4,2.758456281042354e-4,2.660581824642006e-4,107.20880599420397,113.61521183965772,100.93553499972006,48.81814959846531,52.32791518619629,45.45182160567531,6.4133427715126965,6.73238541061484,6.098800408860843,58.22562107980474,61.6468118461281,54.793007245500014
5466.55,Male,2.7099424387985646e-4,2.7582520763638443e-4,2.6603664197386555e-4,107.20609165474986,113.61269206374453,100.93263745500812,48.82556129828109,52.33586891794962,45.458713785531685,6.413357142753449,6.732416212418011,6.098798801726457,58.216934484043755,61.637492412044764,54.78495593210378
5472.637500000001,Male,2.70973306336236e-4,2.7580481150614e-4,2.6601512441918696e-4,107.2033621818317,113.6101553556168,100.92972652066638,48.832954452032716,52.3438031329463,45.46558836459114,6.4133701911896495,6.732445627550239,6.098795934801929,58.20825188176472,61.62817762967842,54.776907950596225
5478.725,Male,2.7095239239749056e-4,2.757844396611982e-4,2.6599362975482426e-4,107.20061764389328,113.607601789918,100.92680225910522,48.840329105118954,52.35171787865056,45.47244538622475,6.413381921729936,6.73247366111267,6.098791812805365,58.19957328405679,61.61886750932896,54.768863312862514
5484.8125,Male,2.7093150201486736e-4,2.75764092049415e-4,2.6597215793556166e-4,107.1978581090523,113.60503144094031,100.92386473243327,48.84768530278991,52.35961320237144,45.47928489366099,6.4133923392620105,6.732500318184805,6.098786440434669,58.19089870189644,61.60956206118302,54.76082203067558
5490.9,Male,2.7091063513975824e-4,2.757437686188084e-4,2.659507089163102e-4,107.19508364510408,113.60244438262886,100.92091400246083,48.855023090148165,52.367489151264465,45.48610692998692,6.413401448652758,6.732525603824582,6.098779822367663,58.18222814614676,61.60026129531323,54.75278411569563
5496.9875,Male,2.708897917236971e-4,2.757234693175559e-4,2.6592928265210504e-4,107.19229431952196,113.5998406885822,100.91795013070036,48.86234251214881,52.37534577233154,45.49291153814816,6.41340925474837,6.732549523068523,6.098771963262182,58.1735616275625,61.5909652216834,54.7447495794749
5503.075000000001,Male,2.7086897171836057e-4,2.757031940939942e-4,2.659078790981064e-4,107.18949019945909,113.59722043205434,100.91497317836826,48.86964361360045,52.38318311242203,45.499698760950054,6.4134157623744175,6.732572080931795,6.098762867756171,58.16489915678434,61.58167385014259,54.73671843345235
5509.1625,Male,2.708481750755681e-4,2.7568294289662007e-4,2.658864982095996e-4,107.1866713517515,113.59458368595729,100.91198320638725,48.876926439165345,52.39100121823263,45.50646864105729,6.413420976335985,6.732593282408369,6.09875254046781,58.15624074434557,61.57238719043205,54.728690688959944
5515.25,Male,2.708274017472795e-4,2.756627156740873e-4,2.6586513994199284e-4,107.18383784291818,113.59193052286221,100.90898027538687,48.88419103336105,52.39880013630954,45.51322122099604,6.413424901417755,6.73261313247108,6.098740985995574,58.14758640066905,61.563105252182005,54.7206663572198
5521.3375,Male,2.7080665168559623e-4,2.7564251237520806e-4,2.6584380425081865e-4,107.18098973916389,113.58926101500194,100.90596444570632,48.89143744055952,52.40657991304722,45.51995654315293,6.413427542384122,6.732631636071767,6.098728208918382,58.13893613607082,61.553828044915385,54.712645449347555
5527.425,Male,2.707859248427597e-4,2.7562233294895107e-4,2.658224910917319e-4,107.17812710638026,113.5865752342713,100.90293577739466,48.898665704989185,52.41434059469054,45.52667464977684,6.413428903979309,6.732648798141379,6.098714213795656,58.130289960759484,61.54455557804728,54.70462797635202
5533.512500000001,Male,2.7076522117115123e-4,2.756021773444416e-4,2.6580120042051045e-4,107.17525001014879,113.58387325223215,100.89989433021444,48.905875870734526,52.42208222733452,45.53337558297868,6.413428990927437,6.7326646235900665,6.0986990051674566,58.121647884835475,61.53528786088393,54.6966139491341
5539.6,Male,2.707445406232934e-4,2.755820455109623e-4,2.6577993219305615e-4,107.17235851574074,113.58115514011159,100.89684016364113,48.91306798173716,52.429804856925315,45.540059384732494,6.4134278079326545,6.7326791173072955,6.0986825875545465,58.11300991829694,61.5260249026292,54.68860337849311
5545.6875,Male,2.707238831518433e-4,2.7556193739794704e-4,2.6575868636538846e-4,107.16945268811996,113.57842096880583,100.89377333686599,48.9202420817967,52.43750852926105,45.54672609687594,6.413425359679233,6.732692284161941,6.098664965458507,58.10437607103389,61.51676671237802,54.68059627512021
5551.775,Male,2.7070324870960056e-4,2.7554185295498797e-4,2.6573746289365233e-4,107.1665325919445,113.57567080888161,100.89069390879752,48.92739821457032,52.445193289991686,45.55337576111042,6.413421650831676,6.73270412900243,6.098646143361861,58.09574635283383,61.507513299122685,54.67259264960496
5557.8625,Male,2.706826372495011e-4,2.755217921318301e-4,2.6571626173411234e-4,107.16359829156774,113.57290473057762,100.88760193806233,48.93453642357456,52.45285918462043,45.56000841900225,6.41341668603479,6.732714656656784,6.098626125728105,58.08712077338107,61.498264671751805,54.66459251243388
5563.950000000001,Male,2.7066204872461724e-4,2.755017548783704e-4,2.6569508284315257e-4,107.16064985104119,113.57012280380721,100.88449748300809,48.94165675218503,52.4605062585038,45.56662411198275,6.413410469913821,6.732723871932772,6.098604917001873,58.07849934225731,61.48902083905096,54.65659587399101
5570.0375,Male,2.7064148308815993e-4,2.7548174114466105e-4,2.6567392617727936e-4,107.15768733411439,113.56732509815863,100.88138060170316,48.948759243637895,52.46813455685307,45.57322288134961,6.4134030070745265,6.7327317796179935,6.09858252160899,58.06988206894246,61.47978180970368,54.648602744559305
5576.125,Male,2.706209402934745e-4,2.7546175088090374e-4,2.656527916931167e-4,107.15471080423868,113.56451168289848,100.87825135194036,48.95584394102943,52.47574412473371,45.579804768266314,6.413394302103286,6.732738384479985,6.098558943956593,58.0612689628145,61.47054759229113,54.64061313431979
5582.2125,Male,2.706004202940438e-4,2.7544178403745385e-4,2.656316793474098e-4,107.15172032456664,113.56168262697224,100.87510979123613,48.96291088731695,52.483335007066515,45.58636981376317,6.413384359567213,6.732743691266317,6.0985341884332085,58.05266003315279,61.46131819529559,54.632627053355336
5588.3,Male,2.705799230434838e-4,2.754218405648154e-4,2.656105890970208e-4,107.14871595795573,113.55883799900629,100.87195597683422,48.96996012532005,52.4909072486286,45.59291805873843,6.413373184014209,6.732747704704692,6.0985082594088444,58.044055289136615,61.45209362709905,54.62464451164928
5594.387500000001,Male,2.7055944849554774e-4,2.754019204136453e-4,2.655895208989325e-4,107.14569776696855,113.55597786731039,100.86878996570567,48.97699169772038,52.49846089405357,45.599449543958144,6.413360779973117,6.732750429503056,6.098481161235105,58.03545473984585,61.44287389598359,54.61666551908526
5600.475,Male,2.7053899660412157e-4,2.7538202353474844e-4,2.655684747102447e-4,107.14266581387463,113.55310229987792,100.8656118145508,48.98400564706226,52.50599598783183,45.60596431005666,6.413347151953781,6.732751870349697,6.098452898245272,58.02685839426422,61.433659010135095,54.60869008545147
5606.5625,Male,0.00027051856732322554,2.753621498790796e-4,2.655474504881751e-4,107.139620160653,113.55021136438933,100.86242157980125,48.991002015754155,52.51351257431237,45.61246239753816,6.413332304447128,6.732752031913313,6.098423474754383,58.01826626127598,61.424448977639564,54.60071822043675
5612.65,Male,2.7049816060701297e-4,2.753422993977419e-4,2.655264481900589e-4,107.13656086899249,113.54730512821249,100.85921931762073,48.99798084606773,52.521010697701456,45.61894384677566,6.413316241925325,6.7327509188431796,6.098392895059353,58.009678349670565,61.415243806488,54.59274993363522
5618.7375,Male,2.704777764097694e-4,2.753224720419857e-4,2.655054677733474e-4,107.13348800029381,113.54438365840431,100.85600508390617,49.004942180139885,52.52849040206519,45.62540869801295,6.413298968841806,6.732748535769161,6.098361163439036,58.00109466814059,61.40604350457432,54.58478523454455
5624.825000000001,Male,2.7045741468591385e-4,2.7530266776321e-4,2.654845091956098e-4,107.13040161567159,113.54144702171406,100.85277893429091,49.0118860599725,52.53595173132872,45.631856991364415,6.413280489631398,6.7327448873018705,6.098328284154338,57.992515225284826,61.396848079698486,54.57682413256862
5630.9125,Male,2.704370753899969e-4,2.7528288651296055e-4,2.654635724145311e-4,107.12730177595495,113.53849528458268,100.84954092414371,49.01881252743292,52.54339472927729,45.638288766815485,6.41326080871042,6.73273997803275,6.098294261448304,57.9839400296068,61.38765753956496,54.56886663701647
5637,Male,2.704167584766996e-4,2.7526312824292836e-4,2.654426573879112e-4,107.12418854169037,113.5355285131468,100.84629110857247,49.02572162425536,52.550819439557294,45.644704064223994,6.413239930476758,6.732733812534142,6.098259099546182,57.9753690895174,61.378471891785395,54.56091275710426
5643.0875,Male,2.7039646390083447e-4,2.752433929049506e-4,2.6542176407366605e-4,107.12106197314169,113.53254677323815,100.84302954242395,49.032613392040346,52.55822590567585,45.65110292331957,6.413217859309966,6.732726395359431,6.098222802655556,57.96680241333199,61.369291143875685,54.552962501953346
5649.175,Male,2.7037619161734364e-4,2.7522368045100924e-4,2.654008924298259e-4,107.11792213029288,113.52955013038692,100.83975628028648,49.039487872255634,52.56561417100165,45.65748538370459,6.41319459957136,6.732717731043096,6.098185374966404,57.958240009276544,61.3601153032623,54.54501588059538
5655.262500000001,Male,2.7035594158130095e-4,2.752039908332321e-4,2.6538004241453717e-4,107.11476907284923,113.52653864982284,100.83647137649061,49.04634510623762,52.572984278766725,45.66385148485555,6.413170155604115,6.732707824100825,6.098146820651193,57.949681885484566,61.35094437727906,54.537072901969744
5661.35,Male,2.703357137479078e-4,2.7518432400388946e-4,2.653592139860589e-4,107.11160286023828,113.52351239647628,100.83317488511047,49.05318513519064,52.580336272065324,45.67020126612234,6.413144531733332,6.7326966790296146,6.098107143864969,57.941128049998895,61.34177837316902,54.529133574925325
5667.4375,Male,2.703155080724949e-4,2.751646799153954e-4,2.653384071027642e-4,107.10842355161209,113.52047143498056,100.82986685996576,49.06000800018797,52.587670193855196,45.67653476672914,6.413117732266153,6.7326843003078425,6.098066348745448,57.93257851077131,61.33261729808401,54.521197908220095
5673.525,Male,2.7029532451052196e-4,2.751450585203073e-4,2.6531762172314003e-4,107.10523120584762,113.51741582967207,100.82654735462206,49.06681374217297,52.59498608695884,45.6828520257759,6.413089761491845,6.732670692395373,6.098024439413087,57.92403327566584,61.32346115908811,54.51326591052411
5679.6125,Male,2.7027516301757703e-4,2.7512545977132527e-4,2.6529685780578706e-4,107.10202588155045,113.51434564459522,100.82321642239418,49.073602401958595,52.602283994062574,45.689153082237056,6.413060623681875,6.7326558597336525,6.097981419971193,57.915492352455914,61.31430996315466,54.50533759041722
5685.700000000001,Male,2.702550235493738e-4,2.7510588362128925e-4,2.652761153094164e-4,107.09880763705333,113.51126094349978,100.81987411634495,49.080374020228476,52.60956395771832,45.69543797496367,6.413030323090016,6.7326398067458,6.097937294505994,57.906955748827194,61.30516371716917,54.49741295639134
5691.7875,Male,2.702349060617542e-4,2.750863300231817e-4,2.6525539419285305e-4,107.09557653041992,113.50816178984529,100.81652048928892,49.08712863753763,52.6168260203437,45.70170674268306,6.412998863952428,6.732622537836682,6.097892067086724,57.89842347237882,61.29602242793065,54.489492016852004
5697.875,Male,2.7021481051068793e-4,2.750667989301267e-4,2.652346944150346e-4,107.09233261944519,113.5050482468019,100.81315559379229,49.093866294312484,52.62407022422242,45.70795942399953,6.412966250487743,6.732604057393019,6.097845741765709,57.8898955306226,61.28688610215064,54.48157478011715
5703.9625,Male,2.701947368522681e-4,2.7504729029538603e-4,2.6521401593500776e-4,107.08907596165716,113.50192037725142,100.80977948217473,49.100587030851855,52.63129661150536,45.714196057395064,6.412932486897172,6.732584369783487,6.097798322578467,57.881371930983406,61.27775474645376,54.47366125441827
5710.05,Male,2.7017468504271605e-4,2.7502780407236355e-4,2.651933587119329e-4,107.08580661431814,113.49877824378935,100.80639220651061,49.10729088732724,52.638505224210505,45.72041668122955,6.412897577364541,6.7325634793587685,6.097749813543757,57.87285268080236,61.268628367381005,54.4657514479027
5716.137500000001,Male,2.7015465503837764e-4,2.7500834021460137e-4,2.6517272270508045e-4,107.08252463442643,113.49562190872643,100.80299381863063,49.11397790378335,52.645696104223845,45.72662133374133,6.412861526056431,6.732541390451675,6.097700218663698,57.86433778733321,61.25950697138576,54.457845368630636
5722.225,Male,2.7013464679572153e-4,2.7498889867577804e-4,2.651521078738294e-4,107.07923007871725,113.49245143408959,100.7995843701224,49.12064812013876,52.65286929329996,45.7328100530479,6.41282433712225,6.732518107377231,6.097649541923835,57.85582725774823,61.250390564840174,54.449943024580534
5728.3125,Male,2.7011466027134314e-4,2.7496947940971284e-4,2.6513151417767114e-4,107.07592300366494,113.4892668816244,100.79616391233279,49.12730157618601,52.66002483306207,45.738982877146114,6.412786014694301,6.732493634432752,6.097597787293218,57.847321099133154,61.24127915402968,54.442044423644425
5734.4,Male,2.700946954219606e-4,2.749500823703611e-4,2.6511094157620545e-4,107.07260346548324,113.48606831279524,100.79273249636829,49.13393831159287,52.66716276500318,45.74513984391286,6.412746562887872,6.732467975897921,6.097544958724487,57.838819318493655,61.232172745159914,54.43414957363416
5740.4875,Male,2.70074752204416e-4,2.7493070751181606e-4,2.650903900291424e-4,107.06927152012824,113.48285578878856,100.789290173097,49.1405583659019,52.6742831304861,45.751280991105425,6.412705985801331,6.732441136034917,6.097491060153965,57.83032192275059,61.22307134435166,54.42625848227699
5746.575000000001,Male,2.70054830575673e-4,2.7491135478830537e-4,2.6506985949629905e-4,107.06592722329795,113.47962937051227,100.78583699314936,49.14716177853219,52.681385970744856,45.75740635636249,6.412664287516212,6.732413119088452,6.0974360955017195,57.82182891874439,61.213974957645206,54.41837115721895
5752.6625,Male,2.700349304928186e-4,2.748920241541938e-4,2.6504934993760234e-4,107.06257063043508,113.47638911859919,100.78237300691981,49.15374858877822,52.68847132688352,45.76351597720345,6.412621472097266,6.732383929285886,6.097380068671657,57.81334031323319,61.20488359099882,54.41048760602448
5758.75,Male,2.7001505191306274e-4,2.748727155639822e-4,2.65028861313088e-4,107.05920179672812,113.47313509340752,100.77889826456837,49.16031883581177,52.69553923987848,45.76960989103004,6.412577543592596,6.732353570837315,6.097322983551599,57.80485611289759,61.195797250293275,54.402607836179634
5764.8375,Male,2.699951947937361e-4,2.7485342897230546e-4,2.650083935828988e-4,107.05582077711152,113.46986735502121,100.77541281602036,49.166872558682414,52.702589750578625,45.775688135126934,6.412532506033677,6.7323220479356225,6.097264844013345,57.7963763243336,61.18671594132483,54.394731855086604
5770.925,Male,2.6997535909229e-4,2.7483416433393226e-4,2.649879467072847e-4,107.05242762626902,113.46658596325427,100.77191671097013,49.17340979631644,52.70962289970439,45.781750746660606,6.41248636343551,6.732289364756624,6.097205653912799,57.78790095406224,61.177639669814894,54.3868596700717
5777.012500000001,Male,2.6995554476629663e-4,2.7481492160376505e-4,2.649675206466024e-4,107.04902239863351,113.46329097764945,100.76840999887999,49.179930587519195,52.716638727850246,45.78779776268163,6.412439119796612,6.732255525459062,6.09714541708997,57.77943000852257,61.168568441403,54.378991288379616
